evidence_id,source_database,source_accession,title,outcome_domain,suggested_text,suggested_p_value,final_value,final_unit,final_direction,comparison,time_point,p_value_confirmed,sample_size_confirmed,extraction_source,reviewer,review_status,reviewer_note,pdf_source_file,pdf_match_score,pdf_pages,pdf_intervention_terms,pdf_duration_terms,pdf_cfu_terms,pdf_sample_size_terms,pdf_outcome_terms,pdf_text_excerpt
PMID:31126565,PubMed,31126565,Effects of pro-/synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescents: A systematic review and meta-analysis.,BMI,"Pooled analysis did not illustrate any significant changes in BMI z-score, waist circumference, weight, body fat, fasting blood sugar and lipid profiles (triglyceride, total cholesterol, high-density lipoprotein cholesterol, and low-density lipoprotein cholesterol) after supplementation with pro-/synbiotics for 4-16 weeks.",,,,,,,,410 subjects,detail_hint,supplement_queue,pending,,Effects of pro-_synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescent(科研通-ablesci.com) (1).pdf,1.000,24,synbiotic supplementation on anthropometric and metabolic indices in overweight or obese; synbiotic did not affect the anthropometric and metabolic indices. ACCEPTED MANUSCRIPT 2; Synbiotic supplementation can decrease BMI z -score in overweight or obese children and a; synbiotic subgroups. Conclusion; synbiotic supplements did not have favorable effects t o manage overweight or obese child; synbiotic; probiotic; probiotic and prebiotic synergistically. Prebiotics contain a group of fermentable dietar,16 weeks; 4 weeks; 8 weeks,,410 subjects; 5 participants; n=2; 215 subjects,BMI; waist circumference; body fat; cholesterol; microbiota; body mass index; glucose; HDL; LDL,"Accepted Manuscript Title: Effects of pro-/synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescents: a systematic review and meta-analysis Authors: Hamed Mohammadi, Abed Ghavami, Amir Hadi, Gholamreza Askari, Michael Symonds, Maryam Miraghajani PII: S0965-2299(19)30339-5 DOI: https://doi.org/10.1016/j.ctim.2019.05.008 Reference: YCTIM 2104 To appear in: Complementary Therapies in Medicine Received date: 11 March 2019 Accepted date: 7 May 2019 Please cite this article as: Mohammadi H, Ghavami A, Hadi A, Askari G, Symonds M, Miraghajani M, Effects of pro-/synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescents: a systematic review and meta-analysis, Complementary Therapies in Medicine (2019), https://doi.org/10.1016/j.ctim.2019.05.008 This is a PDF ﬁle of an unedited manuscrip"
PMID:31126565,PubMed,31126565,Effects of pro-/synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescents: A systematic review and meta-analysis.,waist,"Pooled analysis did not illustrate any significant changes in BMI z-score, waist circumference, weight, body fat, fasting blood sugar and lipid profiles (triglyceride, total cholesterol, high-density lipoprotein cholesterol, and low-density lipoprotein cholesterol) after supplementation with pro-/synbiotics for 4-16 weeks.",,,,,,,,410 subjects,detail_hint,supplement_queue,pending,,Effects of pro-_synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescent(科研通-ablesci.com) (1).pdf,1.000,24,synbiotic supplementation on anthropometric and metabolic indices in overweight or obese; synbiotic did not affect the anthropometric and metabolic indices. ACCEPTED MANUSCRIPT 2; Synbiotic supplementation can decrease BMI z -score in overweight or obese children and a; synbiotic subgroups. Conclusion; synbiotic supplements did not have favorable effects t o manage overweight or obese child; synbiotic; probiotic; probiotic and prebiotic synergistically. Prebiotics contain a group of fermentable dietar,16 weeks; 4 weeks; 8 weeks,,410 subjects; 5 participants; n=2; 215 subjects,BMI; waist circumference; body fat; cholesterol; microbiota; body mass index; glucose; HDL; LDL,"Accepted Manuscript Title: Effects of pro-/synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescents: a systematic review and meta-analysis Authors: Hamed Mohammadi, Abed Ghavami, Amir Hadi, Gholamreza Askari, Michael Symonds, Maryam Miraghajani PII: S0965-2299(19)30339-5 DOI: https://doi.org/10.1016/j.ctim.2019.05.008 Reference: YCTIM 2104 To appear in: Complementary Therapies in Medicine Received date: 11 March 2019 Accepted date: 7 May 2019 Please cite this article as: Mohammadi H, Ghavami A, Hadi A, Askari G, Symonds M, Miraghajani M, Effects of pro-/synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescents: a systematic review and meta-analysis, Complementary Therapies in Medicine (2019), https://doi.org/10.1016/j.ctim.2019.05.008 This is a PDF ﬁle of an unedited manuscrip"
PMID:31126565,PubMed,31126565,Effects of pro-/synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescents: A systematic review and meta-analysis.,body_fat,"Pooled analysis did not illustrate any significant changes in BMI z-score, waist circumference, weight, body fat, fasting blood sugar and lipid profiles (triglyceride, total cholesterol, high-density lipoprotein cholesterol, and low-density lipoprotein cholesterol) after supplementation with pro-/synbiotics for 4-16 weeks.",,,,,,,,410 subjects,detail_hint,supplement_queue,pending,,Effects of pro-_synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescent(科研通-ablesci.com) (1).pdf,1.000,24,synbiotic supplementation on anthropometric and metabolic indices in overweight or obese; synbiotic did not affect the anthropometric and metabolic indices. ACCEPTED MANUSCRIPT 2; Synbiotic supplementation can decrease BMI z -score in overweight or obese children and a; synbiotic subgroups. Conclusion; synbiotic supplements did not have favorable effects t o manage overweight or obese child; synbiotic; probiotic; probiotic and prebiotic synergistically. Prebiotics contain a group of fermentable dietar,16 weeks; 4 weeks; 8 weeks,,410 subjects; 5 participants; n=2; 215 subjects,BMI; waist circumference; body fat; cholesterol; microbiota; body mass index; glucose; HDL; LDL,"Accepted Manuscript Title: Effects of pro-/synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescents: a systematic review and meta-analysis Authors: Hamed Mohammadi, Abed Ghavami, Amir Hadi, Gholamreza Askari, Michael Symonds, Maryam Miraghajani PII: S0965-2299(19)30339-5 DOI: https://doi.org/10.1016/j.ctim.2019.05.008 Reference: YCTIM 2104 To appear in: Complementary Therapies in Medicine Received date: 11 March 2019 Accepted date: 7 May 2019 Please cite this article as: Mohammadi H, Ghavami A, Hadi A, Askari G, Symonds M, Miraghajani M, Effects of pro-/synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescents: a systematic review and meta-analysis, Complementary Therapies in Medicine (2019), https://doi.org/10.1016/j.ctim.2019.05.008 This is a PDF ﬁle of an unedited manuscrip"
PMID:31126565,PubMed,31126565,Effects of pro-/synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescents: A systematic review and meta-analysis.,lipid,"Pooled analysis did not illustrate any significant changes in BMI z-score, waist circumference, weight, body fat, fasting blood sugar and lipid profiles (triglyceride, total cholesterol, high-density lipoprotein cholesterol, and low-density lipoprotein cholesterol) after supplementation with pro-/synbiotics for 4-16 weeks.",,,,,,,,410 subjects,detail_hint,supplement_queue,pending,,Effects of pro-_synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescent(科研通-ablesci.com) (1).pdf,1.000,24,synbiotic supplementation on anthropometric and metabolic indices in overweight or obese; synbiotic did not affect the anthropometric and metabolic indices. ACCEPTED MANUSCRIPT 2; Synbiotic supplementation can decrease BMI z -score in overweight or obese children and a; synbiotic subgroups. Conclusion; synbiotic supplements did not have favorable effects t o manage overweight or obese child; synbiotic; probiotic; probiotic and prebiotic synergistically. Prebiotics contain a group of fermentable dietar,16 weeks; 4 weeks; 8 weeks,,410 subjects; 5 participants; n=2; 215 subjects,BMI; waist circumference; body fat; cholesterol; microbiota; body mass index; glucose; HDL; LDL,"Accepted Manuscript Title: Effects of pro-/synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescents: a systematic review and meta-analysis Authors: Hamed Mohammadi, Abed Ghavami, Amir Hadi, Gholamreza Askari, Michael Symonds, Maryam Miraghajani PII: S0965-2299(19)30339-5 DOI: https://doi.org/10.1016/j.ctim.2019.05.008 Reference: YCTIM 2104 To appear in: Complementary Therapies in Medicine Received date: 11 March 2019 Accepted date: 7 May 2019 Please cite this article as: Mohammadi H, Ghavami A, Hadi A, Askari G, Symonds M, Miraghajani M, Effects of pro-/synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescents: a systematic review and meta-analysis, Complementary Therapies in Medicine (2019), https://doi.org/10.1016/j.ctim.2019.05.008 This is a PDF ﬁle of an unedited manuscrip"
PMID:31126565,PubMed,31126565,Effects of pro-/synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescents: A systematic review and meta-analysis.,microbiome,"However, subgroup analysis by intervention type revealed a significant reduction of BMI z-score in synbiotic subgroups.; Based on our findings, modulation of gut microbiota composition through pro-/ synbiotic supplements did not have favorable effects to manage overweight or obese children and adolescents.",,,,,,,,410 subjects,detail_hint,supplement_queue,pending,,Effects of pro-_synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescent(科研通-ablesci.com) (1).pdf,1.000,24,synbiotic supplementation on anthropometric and metabolic indices in overweight or obese; synbiotic did not affect the anthropometric and metabolic indices. ACCEPTED MANUSCRIPT 2; Synbiotic supplementation can decrease BMI z -score in overweight or obese children and a; synbiotic subgroups. Conclusion; synbiotic supplements did not have favorable effects t o manage overweight or obese child; synbiotic; probiotic; probiotic and prebiotic synergistically. Prebiotics contain a group of fermentable dietar,16 weeks; 4 weeks; 8 weeks,,410 subjects; 5 participants; n=2; 215 subjects,BMI; waist circumference; body fat; cholesterol; microbiota; body mass index; glucose; HDL; LDL,"Accepted Manuscript Title: Effects of pro-/synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescents: a systematic review and meta-analysis Authors: Hamed Mohammadi, Abed Ghavami, Amir Hadi, Gholamreza Askari, Michael Symonds, Maryam Miraghajani PII: S0965-2299(19)30339-5 DOI: https://doi.org/10.1016/j.ctim.2019.05.008 Reference: YCTIM 2104 To appear in: Complementary Therapies in Medicine Received date: 11 March 2019 Accepted date: 7 May 2019 Please cite this article as: Mohammadi H, Ghavami A, Hadi A, Askari G, Symonds M, Miraghajani M, Effects of pro-/synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescents: a systematic review and meta-analysis, Complementary Therapies in Medicine (2019), https://doi.org/10.1016/j.ctim.2019.05.008 This is a PDF ﬁle of an unedited manuscrip"
EUROPEPMC:40416368,PubMed,40416368,Effect of,weight,Effect of Probiotic supplementation is a safe and effective way to reduce overweight and obesity by regulating the gut microbiota.,P < 0.01; P < 0.05,,,,,,,,detail_hint,expansion_queue,pending,,5.pdf,0.616,10,,,,,,
EUROPEPMC:40416368,PubMed,40416368,Effect of,lipid,"This study aimed to assess the effects of BC99 on the gut microbiota, body weight and lipid profiles of overweight and obese individuals.; A total of 66 adult individuals were randomly assigned to a probiotic group (supplemented with 5 × 109 colony-forming units of BC99 per day along with 3 g of maltodextrin) and placebo group (supplemented with 3 g of maltodextrin daily) in a 1:1 ratio.; After 8 weeks of oral administration, BC99 intervention significantly decreased the body weight of overweigh",P < 0.01; P < 0.05,,,,,,,,detail_hint,expansion_queue,pending,,5.pdf,0.616,10,,,,,,
EUROPEPMC:40416368,PubMed,40416368,Effect of,microbiome,Effect of Probiotic supplementation is a safe and effective way to reduce overweight and obesity by regulating the gut microbiota.,P < 0.01; P < 0.05,,,,,,,,detail_hint,expansion_queue,pending,,5.pdf,0.616,10,,,,,,
PMID:41659802,PubMed,41659802,Effects of modified fasting therapy on tongue coating and gut microbiome in overweight and obese adults: a controlled clinical trial.,weight,"Caloric restriction facilitates weight loss and metabolic improvement, in part by altering the gut microbiota.",p < 0.01; p < 0.05,,,,,,,48 participants; n = 35; n = 13,detail_hint,expansion_queue,pending,,fnut-12-1686416.pdf,1.000,17,,3 days; 2 days,,48 participants; n = 35; n = 13; 48 patients,microbiota; body mass index; BMI; body weight; glucose; insulin; HOMA-IR,"Frontiers in Nutrition 01 frontiersin.org Effects of modified fasting therapy on tongue coating and gut microbiome in overweight and obese adults: a controlled clinical trial Dongkai Zeng †, Tingying Zhang †, Yunling Zhu , Jiahao Feng , Ziheng Ye , Jin Zhao , Peng Huang , Li Zhang * and Taoli Liu * Traditional Chinese Medicine Department, The Seventh Affiliated Hospital of Sun Yat-sen University, Shenzhen, China Introduction: Caloric restriction facilitates weight loss and metabolic improvement, in part by altering the gut microbiota. However, its influence via the tongue coating microbiota and gut microbiota remains largely unexplored. Methods: To address this gap, we conducted a single-center, prospective, controlled study from 23 April to 5 July 2021, enrolling 48 participants with a body mass index (BMI) ≥ 24 kg/m2. Participants were assigned to either a 7-day modified fasting group "
PMID:41659802,PubMed,41659802,Effects of modified fasting therapy on tongue coating and gut microbiome in overweight and obese adults: a controlled clinical trial.,BMI,"Participants were assigned to either a 7-day modified fasting group (550 kcal/day, n = 35) or a control group (n = 13) based on their personal preference.; In the fasting group, body weight decreased by 4.0 ± 1.6 kg (p < 0.01), BMI decreased by 1.51 ± 0.58 (p < 0.01), significantly, accompanied by marked improvements in blood glucose and lipid profiles (p < 0.05).",p < 0.01; p < 0.05,,,,,,,48 participants; n = 35; n = 13,detail_hint,expansion_queue,pending,,fnut-12-1686416.pdf,1.000,17,,3 days; 2 days,,48 participants; n = 35; n = 13; 48 patients,microbiota; body mass index; BMI; body weight; glucose; insulin; HOMA-IR,"Frontiers in Nutrition 01 frontiersin.org Effects of modified fasting therapy on tongue coating and gut microbiome in overweight and obese adults: a controlled clinical trial Dongkai Zeng †, Tingying Zhang †, Yunling Zhu , Jiahao Feng , Ziheng Ye , Jin Zhao , Peng Huang , Li Zhang * and Taoli Liu * Traditional Chinese Medicine Department, The Seventh Affiliated Hospital of Sun Yat-sen University, Shenzhen, China Introduction: Caloric restriction facilitates weight loss and metabolic improvement, in part by altering the gut microbiota. However, its influence via the tongue coating microbiota and gut microbiota remains largely unexplored. Methods: To address this gap, we conducted a single-center, prospective, controlled study from 23 April to 5 July 2021, enrolling 48 participants with a body mass index (BMI) ≥ 24 kg/m2. Participants were assigned to either a 7-day modified fasting group "
PMID:41659802,PubMed,41659802,Effects of modified fasting therapy on tongue coating and gut microbiome in overweight and obese adults: a controlled clinical trial.,glucose,"Participants were assigned to either a 7-day modified fasting group (550 kcal/day, n = 35) or a control group (n = 13) based on their personal preference.; In the fasting group, body weight decreased by 4.0 ± 1.6 kg (p < 0.01), BMI decreased by 1.51 ± 0.58 (p < 0.01), significantly, accompanied by marked improvements in blood glucose and lipid profiles (p < 0.05).",p < 0.01; p < 0.05,,,,,,,48 participants; n = 35; n = 13,detail_hint,expansion_queue,pending,,fnut-12-1686416.pdf,1.000,17,,3 days; 2 days,,48 participants; n = 35; n = 13; 48 patients,microbiota; body mass index; BMI; body weight; glucose; insulin; HOMA-IR,"Frontiers in Nutrition 01 frontiersin.org Effects of modified fasting therapy on tongue coating and gut microbiome in overweight and obese adults: a controlled clinical trial Dongkai Zeng †, Tingying Zhang †, Yunling Zhu , Jiahao Feng , Ziheng Ye , Jin Zhao , Peng Huang , Li Zhang * and Taoli Liu * Traditional Chinese Medicine Department, The Seventh Affiliated Hospital of Sun Yat-sen University, Shenzhen, China Introduction: Caloric restriction facilitates weight loss and metabolic improvement, in part by altering the gut microbiota. However, its influence via the tongue coating microbiota and gut microbiota remains largely unexplored. Methods: To address this gap, we conducted a single-center, prospective, controlled study from 23 April to 5 July 2021, enrolling 48 participants with a body mass index (BMI) ≥ 24 kg/m2. Participants were assigned to either a 7-day modified fasting group "
PMID:41659802,PubMed,41659802,Effects of modified fasting therapy on tongue coating and gut microbiome in overweight and obese adults: a controlled clinical trial.,lipid,"Participants were assigned to either a 7-day modified fasting group (550 kcal/day, n = 35) or a control group (n = 13) based on their personal preference.; In the fasting group, body weight decreased by 4.0 ± 1.6 kg (p < 0.01), BMI decreased by 1.51 ± 0.58 (p < 0.01), significantly, accompanied by marked improvements in blood glucose and lipid profiles (p < 0.05).",p < 0.01; p < 0.05,,,,,,,48 participants; n = 35; n = 13,detail_hint,expansion_queue,pending,,fnut-12-1686416.pdf,1.000,17,,3 days; 2 days,,48 participants; n = 35; n = 13; 48 patients,microbiota; body mass index; BMI; body weight; glucose; insulin; HOMA-IR,"Frontiers in Nutrition 01 frontiersin.org Effects of modified fasting therapy on tongue coating and gut microbiome in overweight and obese adults: a controlled clinical trial Dongkai Zeng †, Tingying Zhang †, Yunling Zhu , Jiahao Feng , Ziheng Ye , Jin Zhao , Peng Huang , Li Zhang * and Taoli Liu * Traditional Chinese Medicine Department, The Seventh Affiliated Hospital of Sun Yat-sen University, Shenzhen, China Introduction: Caloric restriction facilitates weight loss and metabolic improvement, in part by altering the gut microbiota. However, its influence via the tongue coating microbiota and gut microbiota remains largely unexplored. Methods: To address this gap, we conducted a single-center, prospective, controlled study from 23 April to 5 July 2021, enrolling 48 participants with a body mass index (BMI) ≥ 24 kg/m2. Participants were assigned to either a 7-day modified fasting group "
PMID:41659802,PubMed,41659802,Effects of modified fasting therapy on tongue coating and gut microbiome in overweight and obese adults: a controlled clinical trial.,microbiome,"Caloric restriction facilitates weight loss and metabolic improvement, in part by altering the gut microbiota.",p < 0.01; p < 0.05,,,,,,,48 participants; n = 35; n = 13,detail_hint,expansion_queue,pending,,fnut-12-1686416.pdf,1.000,17,,3 days; 2 days,,48 participants; n = 35; n = 13; 48 patients,microbiota; body mass index; BMI; body weight; glucose; insulin; HOMA-IR,"Frontiers in Nutrition 01 frontiersin.org Effects of modified fasting therapy on tongue coating and gut microbiome in overweight and obese adults: a controlled clinical trial Dongkai Zeng †, Tingying Zhang †, Yunling Zhu , Jiahao Feng , Ziheng Ye , Jin Zhao , Peng Huang , Li Zhang * and Taoli Liu * Traditional Chinese Medicine Department, The Seventh Affiliated Hospital of Sun Yat-sen University, Shenzhen, China Introduction: Caloric restriction facilitates weight loss and metabolic improvement, in part by altering the gut microbiota. However, its influence via the tongue coating microbiota and gut microbiota remains largely unexplored. Methods: To address this gap, we conducted a single-center, prospective, controlled study from 23 April to 5 July 2021, enrolling 48 participants with a body mass index (BMI) ≥ 24 kg/m2. Participants were assigned to either a 7-day modified fasting group "
PMID:39664910,PubMed,39664910,Effect of synbiotic supplementation on obesity and gut microbiota in obese adults: a double-blind randomized controlled trial.,waist,"Body composition, blood lipids, serum hormone, bile acids, and gut microbiota were measured pre-and post-intervention.; Synbiotics supplementation significantly decreased body fat percentage, waist, and serum low-density lipoprotein cholesterol (LDL-C), increased peptide YY, cholecystokinin, oxyntomodulin, GSH (glutathione peroxidase) in individuals with obesity.",,,,,,,,80 individuals,detail_hint,expansion_queue,pending,,fnut-11-1510318.pdf,1.000,11,synbiotic supplementation on obesity and gut microbiota in obese adults; Bifidobacterium animalis subsp. lactis MN-Gup; synbiotic supplementation led to an enrichment of beneficial bacteria and bile acids chen; Bifidobacterium and Romboutsia were significantly positively correlated with CDCA. A more favor; inulin; polydextrose are commonly combined with probiotics to form synbiotics; Lactobacillus acidophilus; Bifidobacterium lactis,12 weeks; 4 weeks; 1 month; 3 months,"1 × 1011 CFU/day, GOS 0.7 g/da; 1 × 10 11 CFU/day, GOS 0.7 g/da",,microbiota; body fat; cholesterol; LDL; glucose; body mass index; BMI; Waist circumference; triglycerides; HDL,"Frontiers in Nutrition 01 frontiersin.org Effect of synbiotic supplementation on obesity and gut microbiota in obese adults: a double-blind randomized controlled trial Xiaokang Niu 1†, Qi Zhang 2†, Julong Liu 3†, Yuyang Zhao 1, Nan Shang 1, Shusen Li 3, Yinghua Liu 4, Wei Xiong 5, Erna Sun 3, Yong Zhang 4, Hongfeng Zhao 3, Yixuan Li 1, Pengjie Wang 1, Bing Fang 2, Liang Zhao 2, Juan Chen 1, Fuqing Wang 6, Guofang Pang 7, Chenyuan Wang 3*, Jingjing He 2* and Ran Wang 1* 1 Key Laboratory of Functional Dairy, Co-Constructed by Ministry of Education and Beijing Government, Department of Nutrition and Health, China Agricultural University, Beijing, China, 2 Research Center for Probiotics, China Agricultural University, Beijing, China, 3 Mengniu Hi-Tech Dairy Product Beijing Co., Ltd., Beijing, China, 4 Department of Nutrition, The First Medical Center of Chinese PLA General Hospital, Beijing,"
PMID:39664910,PubMed,39664910,Effect of synbiotic supplementation on obesity and gut microbiota in obese adults: a double-blind randomized controlled trial.,body_fat,"Body composition, blood lipids, serum hormone, bile acids, and gut microbiota were measured pre-and post-intervention.; Synbiotics supplementation significantly decreased body fat percentage, waist, and serum low-density lipoprotein cholesterol (LDL-C), increased peptide YY, cholecystokinin, oxyntomodulin, GSH (glutathione peroxidase) in individuals with obesity.",,,,,,,,80 individuals,detail_hint,expansion_queue,pending,,fnut-11-1510318.pdf,1.000,11,synbiotic supplementation on obesity and gut microbiota in obese adults; Bifidobacterium animalis subsp. lactis MN-Gup; synbiotic supplementation led to an enrichment of beneficial bacteria and bile acids chen; Bifidobacterium and Romboutsia were significantly positively correlated with CDCA. A more favor; inulin; polydextrose are commonly combined with probiotics to form synbiotics; Lactobacillus acidophilus; Bifidobacterium lactis,12 weeks; 4 weeks; 1 month; 3 months,"1 × 1011 CFU/day, GOS 0.7 g/da; 1 × 10 11 CFU/day, GOS 0.7 g/da",,microbiota; body fat; cholesterol; LDL; glucose; body mass index; BMI; Waist circumference; triglycerides; HDL,"Frontiers in Nutrition 01 frontiersin.org Effect of synbiotic supplementation on obesity and gut microbiota in obese adults: a double-blind randomized controlled trial Xiaokang Niu 1†, Qi Zhang 2†, Julong Liu 3†, Yuyang Zhao 1, Nan Shang 1, Shusen Li 3, Yinghua Liu 4, Wei Xiong 5, Erna Sun 3, Yong Zhang 4, Hongfeng Zhao 3, Yixuan Li 1, Pengjie Wang 1, Bing Fang 2, Liang Zhao 2, Juan Chen 1, Fuqing Wang 6, Guofang Pang 7, Chenyuan Wang 3*, Jingjing He 2* and Ran Wang 1* 1 Key Laboratory of Functional Dairy, Co-Constructed by Ministry of Education and Beijing Government, Department of Nutrition and Health, China Agricultural University, Beijing, China, 2 Research Center for Probiotics, China Agricultural University, Beijing, China, 3 Mengniu Hi-Tech Dairy Product Beijing Co., Ltd., Beijing, China, 4 Department of Nutrition, The First Medical Center of Chinese PLA General Hospital, Beijing,"
PMID:39664910,PubMed,39664910,Effect of synbiotic supplementation on obesity and gut microbiota in obese adults: a double-blind randomized controlled trial.,lipid,"Body composition, blood lipids, serum hormone, bile acids, and gut microbiota were measured pre-and post-intervention.; Synbiotics supplementation significantly decreased body fat percentage, waist, and serum low-density lipoprotein cholesterol (LDL-C), increased peptide YY, cholecystokinin, oxyntomodulin, GSH (glutathione peroxidase) in individuals with obesity.",,,,,,,,80 individuals,detail_hint,expansion_queue,pending,,fnut-11-1510318.pdf,1.000,11,synbiotic supplementation on obesity and gut microbiota in obese adults; Bifidobacterium animalis subsp. lactis MN-Gup; synbiotic supplementation led to an enrichment of beneficial bacteria and bile acids chen; Bifidobacterium and Romboutsia were significantly positively correlated with CDCA. A more favor; inulin; polydextrose are commonly combined with probiotics to form synbiotics; Lactobacillus acidophilus; Bifidobacterium lactis,12 weeks; 4 weeks; 1 month; 3 months,"1 × 1011 CFU/day, GOS 0.7 g/da; 1 × 10 11 CFU/day, GOS 0.7 g/da",,microbiota; body fat; cholesterol; LDL; glucose; body mass index; BMI; Waist circumference; triglycerides; HDL,"Frontiers in Nutrition 01 frontiersin.org Effect of synbiotic supplementation on obesity and gut microbiota in obese adults: a double-blind randomized controlled trial Xiaokang Niu 1†, Qi Zhang 2†, Julong Liu 3†, Yuyang Zhao 1, Nan Shang 1, Shusen Li 3, Yinghua Liu 4, Wei Xiong 5, Erna Sun 3, Yong Zhang 4, Hongfeng Zhao 3, Yixuan Li 1, Pengjie Wang 1, Bing Fang 2, Liang Zhao 2, Juan Chen 1, Fuqing Wang 6, Guofang Pang 7, Chenyuan Wang 3*, Jingjing He 2* and Ran Wang 1* 1 Key Laboratory of Functional Dairy, Co-Constructed by Ministry of Education and Beijing Government, Department of Nutrition and Health, China Agricultural University, Beijing, China, 2 Research Center for Probiotics, China Agricultural University, Beijing, China, 3 Mengniu Hi-Tech Dairy Product Beijing Co., Ltd., Beijing, China, 4 Department of Nutrition, The First Medical Center of Chinese PLA General Hospital, Beijing,"
PMID:39664910,PubMed,39664910,Effect of synbiotic supplementation on obesity and gut microbiota in obese adults: a double-blind randomized controlled trial.,microbiome,"Body composition, blood lipids, serum hormone, bile acids, and gut microbiota were measured pre-and post-intervention.; Synbiotics supplementation significantly decreased body fat percentage, waist, and serum low-density lipoprotein cholesterol (LDL-C), increased peptide YY, cholecystokinin, oxyntomodulin, GSH (glutathione peroxidase) in individuals with obesity.",,,,,,,,80 individuals,detail_hint,expansion_queue,pending,,fnut-11-1510318.pdf,1.000,11,synbiotic supplementation on obesity and gut microbiota in obese adults; Bifidobacterium animalis subsp. lactis MN-Gup; synbiotic supplementation led to an enrichment of beneficial bacteria and bile acids chen; Bifidobacterium and Romboutsia were significantly positively correlated with CDCA. A more favor; inulin; polydextrose are commonly combined with probiotics to form synbiotics; Lactobacillus acidophilus; Bifidobacterium lactis,12 weeks; 4 weeks; 1 month; 3 months,"1 × 1011 CFU/day, GOS 0.7 g/da; 1 × 10 11 CFU/day, GOS 0.7 g/da",,microbiota; body fat; cholesterol; LDL; glucose; body mass index; BMI; Waist circumference; triglycerides; HDL,"Frontiers in Nutrition 01 frontiersin.org Effect of synbiotic supplementation on obesity and gut microbiota in obese adults: a double-blind randomized controlled trial Xiaokang Niu 1†, Qi Zhang 2†, Julong Liu 3†, Yuyang Zhao 1, Nan Shang 1, Shusen Li 3, Yinghua Liu 4, Wei Xiong 5, Erna Sun 3, Yong Zhang 4, Hongfeng Zhao 3, Yixuan Li 1, Pengjie Wang 1, Bing Fang 2, Liang Zhao 2, Juan Chen 1, Fuqing Wang 6, Guofang Pang 7, Chenyuan Wang 3*, Jingjing He 2* and Ran Wang 1* 1 Key Laboratory of Functional Dairy, Co-Constructed by Ministry of Education and Beijing Government, Department of Nutrition and Health, China Agricultural University, Beijing, China, 2 Research Center for Probiotics, China Agricultural University, Beijing, China, 3 Mengniu Hi-Tech Dairy Product Beijing Co., Ltd., Beijing, China, 4 Department of Nutrition, The First Medical Center of Chinese PLA General Hospital, Beijing,"
NCT:NCT04886778,ClinicalTrials.gov,NCT04886778,Efficacy and Safety of Low-Carbohydrate Diet Combined With Probiotics for Weight Loss in Male Obese Patients.,weight,Phased changes in body weight at 4th and 8th weeks.; Phased changes in body mass index at 4th and 8th weeks.; Changes in fasting blood glucose.; Changes in fasting insulin.; Changes in insulin resistance index (HOMA-IR) .; Changes in waist circumference.; Changes in waist-to-hip ratio.; Changes in triglycerides in the blood.; Changes in total cholesterol in the blood.; Changes in low-density lipoprotein in the blood.; Changes in high-density lipoprotein in the blood.; Changes in body fat percent,,,,,,,,44,detail_hint,expansion_queue,pending,,NCT04886778.csv,1.000,csv,probiotic strains may play a different role in the same species. Therefore; Lactobacillus reuteri PLBK1; Lactobacillus reuteri PLBK2; Lactobacillus gasseri PLBK3; Lactobacillus acidophilus PLBK4; Bifidobacterium lactis PLBK5; Probiotic compound preparations,12 weeks,,,microbiota; glucose; insulin; body fat; body weight; Body mass index; BMI; HOMA-IR; waist circumference; triglycerides; cholesterol,"NCT Number,Study Title,Study URL,Acronym,Study Status,Brief Summary,Study Results,Conditions,Interventions,Primary Outcome Measures,Secondary Outcome Measures,Other Outcome Measures,Sponsor,Collaborators,Sex,Age,Phases,Enrollment,Funder Type,Study Type,Study Design,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents NCT04886778,Efficacy and Safety of Low-Carbohydrate Diet Combined With Probiotics for Weight Loss in Male Obese Patients.,https://clinicaltrials.gov/study/NCT04886778,,COMPLETED,""Over the years, increasing obesity prevalence represents an important threat to national and global public health. Many strategies studied for weight loss have reported that low-carbohydrate diets showed beneficial effects on weight loss for obese patients. However, individual weight losses have varied widely with"
