evidence_id,source_database,source_accession,source_url,title,abstract,publication_types,clinical_interventions,enrollment,phase,primary_outcomes,secondary_outcomes,arms,detail_status
EUROPEPMC:41783897,PubMed,41783897,https://europepmc.org/article/MED/41783897,"Obesity: current developments in mechanisms, diagnosis, classification and the evolution of personalized management.","In recent years, the global prevalence of overweight and obesity has exhibited a sustained upward trajectory. As an independent entity within the spectrum of chronic diseases, obesity serves as a significant pathogenic factor for multiple chronic conditions and ranks as the sixth leading risk factor for mortality and disability nationwide. It poses a severe threat to public health while imposing a considerable socioeconomic burden. The etiology of obesity is multifactorial; however, primary diagnostic modalities and therapeutic approaches remain relatively undiversified, and long-term weight maintenance remains challenging. Similar to other chronic diseases, obesity management demands a long-term multimodal strategy. This strategy must incorporate individualized treatment goals and balance the benefits and risks of different interventions to formulate personalized management plans. These plans aim to reduce body weight through multifaceted interventions, alleviate obesity-related comorbidities, enhance quality of life, and optimize overall health outcomes.",Journal Article; Review,,,,,,,ok
EUROPEPMC:41788730,PubMed,41788730,https://europepmc.org/article/MED/41788730,Impact of sleeve gastrectomy on bone metabolism in obese patients: from mechanisms to clinical prevention.,"In recent years, the global incidence of obesity has continued to rise, making obesity and its associated complications a serious threat to human health. Bariatric surgery, represented by sleeve gastrectomy (SG), has emerged as a crucial intervention for the treatment of obesity and related metabolic comorbidities. However, accumulating evidence indicates that bariatric surgery exerts multiple adverse effects on bone tissue, characterized by significantly increased bone resorption, decreased bone mineral density (BMD), and a consequent elevation in fracture risk. This review summarizes the effects of SG on BMD, bone turnover markers (BTMs), and bone microarchitecture in obese individuals, and comprehensively discusses the underlying mechanisms as well as corresponding clinical prevention strategies.",Journal Article; Review,,,,,,,ok
EUROPEPMC:41798990,PubMed,41798990,https://europepmc.org/article/MED/41798990,Microbiota management: a perspective for kidney transplant patients.,"Chronic kidney disease (CKD) is recognized as one of the most significant public health issues globally, with approximately 40% of patients progressing to end-stage kidney disease (ESKD). Transplantation remains the most indicated option for many patients with ESKD; however, these individuals frequently experience hospital readmissions and face a heightened risk of developing other complications. Although short-term allograft survival, typically around one year, tends to be satisfactory, long-term graft survival is often compromised due to acute and chronic rejection, which can be mediated by antibodies or other recipient-related factors. Recent studies and review articles have emphasized the relationship between intestinal dysbiosis and chronic renal failure, as well as the poor outcomes associated with kidney transplantation. The CKD itself, as well as the immunosuppressive medications used by organ transplant recipients, can lead to intestinal dysbiosis, which in turn increases the production of uremic toxins that can harm even the transplanted kidney. Clinical studies have demonstrated that the combination of prebiotics, probiotics, and synbiotics-supplements that aid in the establishment of intestinal microbiota-can effectively help control the production of nitrogenous substances, reduce renal inflammation, and alleviate gastrointestinal symptoms in patients with CKD. Experimental models have shown that short-chain fatty acids derived from gut fermentation of dietary fiber, such as butyrate and acetate, could improve renal function and reduce renal inflammation, allowing better acceptance of kidney allograft, partly by inducing T regulatory cells. Despite the growing evidence supporting the positive effects of maintaining a balanced microbiota, there is still a lack of comprehensive reviews in this field. Additionally, recent findings suggest that the type of fiber consumed may influence intestinal health and even increase susceptibility to colorectal cancer, depending on the fiber type. Therefore, we aim to explore how substances derived from gut fermentation of dietary fiber, in addition to probiotics, prebiotics, and synbiotics, contribute to allograft tolerance, with a particular focus on their potential application in establishing renal function in allograft recipients.",Journal Article; Review,,,,,,,ok
EUROPEPMC:41841409,PubMed,41841409,https://europepmc.org/article/MED/41841409,Bioengineered Probiotic-Prebiotic Hierarchical Microspheres With pH-Responsive Architecture Reprogram Immunometabolism in Obesity-Related Disorders.,"Obesity is increasingly recognized as a chronic immunometabolic disorder driven by dysregulated gut-adipose communication and microbiota imbalance. Here, we present bioengineered pH-responsive probiotic-prebiotic hierarchical microspheres (MicroSym) that coordinate localized microbial restoration with systemic immune reprogramming to treat obesity-related disorders. MicroSym is fabricated via microfluidic-assisted phase separation coupled with electrostatic spraying, embedding probiotic bacteria within a lotus-derived prebiotic matrix to form a protective yet responsive microenvironment that preserves viability during gastric transit. At intestinal pH, the hierarchical architecture selectively disassembles to release probiotics and prebiotic substrates, fostering beneficial colonization and metabolite production. This symbiotic modulation reshapes the gut immune landscape, suppresses proinflammatory macrophage polarization, and restores adipose tissue homeostasis. In diet-induced obese mice, oral treatment with MicroSym remodels the gut microbiota, improves glucose tolerance, reduces lipid accumulation, and normalizes cytokine profiles without overt toxicity. Transcriptomic profiling and microbiome analyses further validate comprehensive systemic immunometabolic benefits. Collectively, this work establishes a biofabricated symbiotic microsphere platform for controlling microbiota-immune-metabolic crosstalk and offers a translatable therapeutic strategy for obesity-associated immunometabolic disease.",Journal Article,,,,,,,ok
EUROPEPMC:41880417,PubMed,41880417,https://europepmc.org/article/MED/41880417,EXPLORING THE IMPACT OF GUT MICROBIOTA MODULATION ON COLORECTAL CANCER THERAPY: A BIBLIOMETRIC ANALYSIS OF PROBIOTIC AND PREBIOTIC INTERVENTIONS.,"This study is a bibliometric analysis of scientific publications reporting the beneficial effects of gut microbiota modulation by probiotics and/or prebiotics on colorectal cancer.; This study adhered to the PRISMA guidelines and focused on English peer-reviewed research articles published between 2020 and 2025, as indexed in Google Scholar and PubMed. Search terms included ""Colorectal Cancer"", ""Colon Cancer"", ""Colorectal Carcinoma"", ""Colon Carcinoma"" and ""Gut Microbiota"". A total of 116 studies were selected and manually reviewed, taking into account the inclusion and exclusion criteria.; The bibliometric analysis of 37 studies revealed that China leads research efforts, primarily focusing on prebiotics (70.3%), such as dietary fibres, while probiotic-focused studies are limited (24.3%) due to practical challenges. Although the combined use of prebiotics and probiotics (2.7%) is theoretically beneficial, their practical application remains complicated. The trend in the literature aligns with a growing interest in traditional medicine and functional foods, but annual publication rates have declined, with only three papers from 2025 (30.8%). Despite recognising microbial diversity, the number of probiotic-based studies is low, with Clostridium butyricum being the most prevalent species.; Overall, this analysis underscores the critical role of gut microbiota in CRC treatment and the potential of natural compounds, while highlighting the need for further research. Further research is essential to deepen our understanding of gut microbiota dynamics and optimise therapeutic approaches for patients with CRC.",Journal Article; Review,,,,,,,ok
EUROPEPMC:41883787,PubMed,41883787,https://europepmc.org/article/MED/41883787,Maternal probiotic and prebiotic supplementation on glucose metabolism in pregnant women and their offspring: effects and related mechanisms.,"The global diabetes epidemic has brought gestational diabetes mellitus (GDM) and its long-term impacts on maternal-child health into sharp focus. Emerging evidence indicates that early-life metabolic programing, mediated significantly by gut microbiota, profoundly influences offspring glucose homeostasis. Notably, microbial-targeted nutritional interventions, including probiotic and prebiotic supplementation, have considerable potential as innovative therapeutic approaches. These strategies may effectively prevent intergenerational transmission of metabolic diseases by improving glucose metabolism in both mother and offspring.; This narrative review synthesizes evidence from clinical trials and animal studies investigating the effects of maternal probiotic and prebiotic supplementation on glucose metabolism. We searched and analyzed literature focusing on glycemic outcomes in pregnant women with or without GDM and their offspring, as well as studies exploring underlying mechanisms including gut microbiota modulation, metabolite production, inflammatory pathways, and epigenetic regulation.; Clinical and animal studies have shown that probiotics and prebiotics can significantly alleviate metabolic parameters such as elevated fasting glucose and insulin resistance in patients with GDM, but their preventive effect on the incidence of GDM is unclear. In addition, maternal supplementation with probiotics or prebiotics may positively affect glucose metabolism in offspring through multiple interconnected mechanisms, which include the modulation of intestinal microbial ecology, the increased generation of microbial- derived metabolites such as short-chain fatty acids (SCFAs), the mitigation of inflammatory responses, and epigenetic regulation (e.g., DNA methylation, lncRNA and miRNA modification).; Despite some heterogeneity in the results of existing studies, there is overall support for the therapeutic potential of probiotic and prebiotic interventions in optimizing metabolic outcomes for both maternal and pediatric populations. Future studies need to further define the optimal type, dose and timing of intervention for probiotics and prebiotics and explore precise intervention strategies on the basis of individual gut microbiota characteristics. In conclusion, probiotic and prebiotic supplementation during pregnancy and lactation may become an adjunctive tool to improve glucose metabolism in mothers and infants, resulting in innovative approaches for the primary prevention of metabolic diseases.",Journal Article; Review,,,,,,,ok
EUROPEPMC:41884636,PubMed,41884636,https://europepmc.org/article/MED/41884636,"Engineered bacteria: a novel era for metabolic, cardiovascular and cerebrovascular diseases therapy.","There are a large number of people suffer from metabolic, cardiovascular, and cerebrovascular diseases, posing a significant threat to public health. Previous studies have suggested that cardiovascular and cerebrovascular diseases are frequently accompanied by changes in intestinal flora and metabolites, which play a crucial role in the progression of metabolic, cardiovascular and cerebrovascular diseases. Engineered bacteria, as a tool for efficiently expressing foreign genes within a bacterial cell line, has attracted considerable attention for cancer treatment over the past decades. In recent years, engineered bacteria has been extended to metabolic disorders, cardiovascular and cerebrovascular diseases therapy and has been a promising tool. However, several challenges persist, including the necessity of more refined strain selection and design. Furthermore, there is no relevant review on the application of engineering bacteria in the fields of metabolic diseases and cardiovascular diseases currently. Therefore, this review is aimed to explore the alterations of intestinal microbiota and metabolome associated with metabolic and cardio-cerebrovascular diseases, as well as the potential application of engineered bacteria in treating these conditions.",Journal Article; Review,,,,,,,ok
EUROPEPMC:41901168,PubMed,41901168,https://europepmc.org/article/MED/41901168,Anti-Obesogenic Effects of Culinary Herbs Through Modulation of Inflammation and Metabolic Pathways.,"Obesity is considered a chronic disease that co-occurs with other disorders, including type 2 diabetes; therefore, the prevention and treatment of obesity are of utmost importance. The present review analysed the effects of bioactive compounds found in culinary herbs on the regulation of inflammatory processes through the modulation of inflammation and microbiota-dependent metabolic pathways. A total of 137 publications from 2010 to 2025 were reviewed. Few studies address the impact of culinary herbs on the gut microbiota in relation to obesity; however, analysing data on the effects of active compounds present in various herbs allows an assessment of their potential role in obesity prevention. This is a significant issue, as obesity is widespread, and the introduction of readily usable everyday food products may represent an important element of preventive strategies. Plant secondary metabolites, such as polyphenols, saponins, alkaloids, and flavonoids, exert strong antioxidant and anti-inflammatory activity, thus contributing to their beneficial effects on human health. Effective weight loss depends on the consistent maintenance of a healthy lifestyle, a requirement that can often be highly challenging. The daily use of herbs in meal preparation may reduce the risk of developing obesity or mitigate its severity. Herbs enhance the flavour of dishes and, additionally, help to reduce salt intake, thereby lowering the risk of cardiovascular disease, which is also an integral component of a healthy lifestyle.",Journal Article; Review,,,,,,,ok
EUROPEPMC:41906418,PubMed,41906418,https://europepmc.org/article/MED/41906418,Dysregulated eating behaviour and microbiota-based interventions targeting eating disorders and food addiction.,"The consumption of highly processed, hyperpalatable food in Western societies increases the risk of developing obesity and compulsive eating behaviors, which include food addiction (FA) and eating disorders (EDs), such as bulimia nervosa (BN) and binge eating disorder (BED). These behaviors can lead to a range of health consequences, including cardiovascular and metabolic diseases, cognitive impairments, and mental health disorders, among others. Given the evidence suggesting the involvement of the gut microbiota in regulating eating behavior, in recent years, scientists have sought to identify microbiota signatures associated with EDs and FAs. Multiple pro- and prebiotics, as well as other microbiota-based therapeutic interventions, have been suggested as preventive or treatment strategies for FA and EDs. To provide a comprehensive overview, this review is structured into two main sections. The first section describes compulsive eating behaviors, namely, BN, BED, and FA, recognizing their similarities and differences, and highlighting the importance of the proper distinction for the selection of targeted and effective treatment approaches. The second section provides an extensive summary of the recent research years behind the search for microbiota signatures and potential microbiota-based therapeutic interventions for managing EDs and FA in both humans and animal models.",Journal Article; Review,,,,,,,ok
EUROPEPMC:41971399,PubMed,41971399,https://europepmc.org/article/MED/41971399,Fermentation method outweighs geographic origin in shaping kefir's,"Kefir is a traditional fermented dairy product containing diverse microbial consortia with potential health benefits. However, systematic comparisons of fermentation methods and grain origins on kefir's functional properties remain limited. This study selected kefir grains from eight geographic regions worldwide and prepared kefir fermented milk using both kefir grain fermentation (KGF) and back-slopping fermentation (BSF) methods. The in vitro anti-obesity potential and probiotic characteristics were evaluated, and multidimensional analysis was employed to elucidate the influence of different fermentation methods and regional sources on functional properties. Results demonstrated that the fermentation method exerted a stronger influence than geographic origin. KGF generally yielded kefir with higher antioxidant capacity, stronger antimicrobial activity, and safer probiotic profiles, whereas BSF favored lactic acid bacteria proliferation and triglyceride reduction. These findings emphasize that changes in fermentation strategy reshape the microbial community structure, thereby influencing the functional quality and probiotic properties of kefir. Consequently, KGF is recommended as the optimal strategy for producing kefir with enhanced health-promoting properties and superior safety.",Journal Article,,,,,,,ok
EUROPEPMC:42108208,PubMed,42108208,https://europepmc.org/article/MED/42108208,Comparative Efficacy of Probiotics for the Treatment of Obesity: A Systematic Review and Network Meta-analysis.,"Probiotics have been proposed as a potential intervention for obesity, yet the optimal probiotic formulation remains unclear.; To evaluate the comparative efficacy of probiotics on body shape and serum lipid profiles in patients with obesity.; PubMed, Web of Science, Cochrane Library, and Embase from database inception to May 1, 2024, were searched.; From each randomized controlled trial, we extracted information on publication year, first author, country, inclusion criteria, sample size, probiotic formulation and genera, treatment duration, dosage, physical activity, dietary interventions, and changes in body composition and lipid metabolism outcomes from baseline to the end of follow-up.; Data were pooled using a random-effects model. The certainty of evidence was evaluated using the Grading of Recommendations Assessment, Development and Evaluation framework for network meta-analysis. All data were pooled to obtain the change in body weight and lipid metabolism using mean differences (MDs) with 95% CIs. A total of 47 studies with 3555 participants were included in the analysis. Twenty-six probiotic interventions, including 8 single-genus and 18 multiple-genus probiotic interventions, were identified. All estimates refer to the comparison with placebo. Within the network meta-analysis framework, Mix10 (a combination of Bifidobacterium, Lacticaseibacillus, Lactobacillus, and Streptococcus) (MD: -2.83 kg; 95% CI: -4.33 to -1.32) and Mix12 (a combination of Bifidobacterium, Lactiplantibacillus, and Lactobacillus) (MD: -2.14 kg; 95% CI: -3.13 to -1.15) ranked highest for weight reduction compared with placebo. Mix10 was also ranked higher for increasing high-density-lipoprotein cholesterol (MD: 0.20 mmol/L; 95% CI: 0.12 to 0.29).; Mix10 and Mix12 ranked highest for weight reduction, with Mix10 also ranking higher for lipid metabolism. These findings are based on low to moderate certainty and should be confirmed in future well-designed trials.; This study was registered on INPLASY (Registration no. INPLASY202440090, https://inplasy.com/inplasy-2024-4-0090/).",Journal Article,,,,,,,ok
EUROPEPMC:42180583,PubMed,42180583,https://europepmc.org/article/MED/42180583,Impact of probiotics and prebiotics on glucose/lipid metabolism in metabolic dysfunction-associated steatotic liver disease: mechanisms and implications.,"Metabolic dysfunction-associated steatotic liver disease (MASLD) is a growing global health concern, intricately linked to metabolic disorders such as obesity, dyslipidemia, and insulin resistance. As conventional pharmacological treatments often show limited efficacy, there is increasing interest in functional foods, particularly probiotics and prebiotics, as potential therapeutic strategies for managing MASLD and related metabolic disturbances. This perspective article explores the mechanisms by which probiotics and prebiotics influence glucose and lipid metabolism in MASLD. And by synthesizing data from recent high-level meta-analyses and umbrella reviews (up to 2025),provides a quantitative mini-meta-summary of current clinical evidence. Probiotics modulate the gut-liver axis, reducing inflammation and improving lipid metabolism, while prebiotics, such as dietary fibers and bioactive compounds, promote beneficial gut microbiota changes that support metabolic regulation. Both preclinical and clinical studies provide evidence of their beneficial effects on liver function, insulin sensitivity, and lipid profiles. This article bridges the gap between mechanistic insights and clinical outcomes, emphasizing the transition from generic supplementation to evidence-based, duration-targeted therapeutic strategies. Future research should focus on identifying optimal probiotic strains and prebiotic compounds, investigating their synergistic effects, and conducting large-scale clinical trials to solidify their therapeutic potential.",Journal Article,,,,,,,ok
EUROPEPMC:42193156,PubMed,42193156,https://europepmc.org/article/MED/42193156,Oxidative Stress-Gut Microbiome Crosstalk: Intestinal Redox Imbalance and Probiotics Therapeutic Potential.,"Oxidative stress and gut microbiota dysbiosis establish a self-perpetuating loop that disrupts epithelial barrier integrity and fuels chronic inflammatory and metabolic disorders, including inflammatory bowel disease (IBD), metabolic syndrome (MS), and chronic kidney disease (CKD). This systematic review synthesizes mechanistic, preclinical, and clinical evidence linking reactive oxygen species (ROS), microbiota-derived metabolites, and host redox homeostasis, with a focus on probiotic-based interventions. Comprehensive searches of PubMed, Scopus, Web of Science, and Google Scholar (2000-March 2026) identified in vitro, animal, and human studies, as well as systematic reviews and meta-analyses, assessing oxidative biomarkers, microbiome profiles, and barrier function outcomes. Probiotic strains, predominantly Lactiplantibacillus, Bifidobacterium, and emerging next-generation taxa, attenuate oxidative stress by inducing antioxidant enzymes [superoxide dismutase (SOD), glutathione peroxidase (GPx)], activating Nrf2 signaling, and restoring short-chain fatty acid (SCFAs) production, thereby lowering malondialdehyde (MDA) and 8-hydroxy-2'-deoxyguanosine (8-OHdG) while enhancing total antioxidant capacity (TAC). At the mucosal interface, probiotics strengthen tight junction proteins, suppress NF-κB-mediated cytokine release, and mitigate dysbiosis, contributing to clinically meaningful improvements in disease activity, insulin sensitivity, and uremic toxin burden along gut-liver, gut-kidney, and other gut-organ axes. Overall, current evidence supports probiotics and synbiotics as promising adjuncts for nutrition-driven redox modulation, while highlighting the need for strain-resolved, multi-omics, multicenter trials with standardized redox and microbiome endpoints to optimize dosing strategies and long-term safety.",Journal Article; Review,,,,,,,ok
EUROPEPMC:42197026,PubMed,42197026,https://europepmc.org/article/MED/42197026,Exercise and the Gut Microbiome: From Mechanisms to Clinical Applications.,"Background/Objectives: The gut microbiome is a critical regulator of host metabolism, immunity, and the gut-brain axis. Exercise is a promising non-pharmacological modulator of microbial ecology, yet human evidence remains heterogeneous and the translational gap persists. This narrative review synthesizes mechanisms, human and animal evidence, and future directions for the exercise-gut microbiome axis. Methods: PubMed, Scopus, Web of Science, and SID were searched for articles published between January 2000 and February 2025. Keywords included exercise, physical activity, gut microbiome, gut microbiota, short-chain fatty acids, and gut-muscle axis. From 218 initial records, 89 original studies (47 human, 42 animal) met inclusion criteria and were critically appraised. Results: Exercise modulates the gut microbiome via splanchnic hypoperfusion, hyperthermia, altered transit time, and immune-mediated barrier regulation. Moderate-intensity continuous training consistently increases alpha diversity and enriches butyrate-producing taxa (Faecalibacterium prausnitzii, Roseburia hominis) and mucin-degrading Akkermansia muciniphila. High-intensity interval training transiently increases intestinal permeability in untrained individuals but, following adaptation, stimulates butyrate production via lactate cross-feeding metabolism-a recent breakthrough. Effects are transient and reversible upon detraining. Animal models establish causality through fecal microbiota transplantation; human randomized controlled trials demonstrate modest, intensity-dependent, and highly individualistic responses. Emerging evidence supports the gut-muscle axis in sarcopenia and personalized exercise prescription guided by microbiome profiling. Conclusion: Exercise shows promise as a low-cost modulator of the gut microbiome for enriching health-associated taxa and improving metabolic outcomes. Definitive evidence linking exercise-induced microbial shifts to enhanced athletic performance in humans remains lacking. Future research requires diet-controlled randomized controlled trials with ≥12-week interventions, shotgun metagenomics, and mechanistic validation of the gut-muscle axis in humans.",Journal Article; Review,,,,,,,ok
EUROPEPMC:PMC13203418,publisher supplementary data,PMC13203418,,Oxidative Stress–Gut Microbiome Crosstalk: Intestinal Redox Imbalance and Probiotics Therapeutic Potential,,,,,,,,,unsupported_source
EUROPEPMC:PMC13206985,publisher supplementary data,PMC13206985,,Current Understanding of Probiotic Strains and Immune Function: From Gut Microbiota to Systemic Immunity,,,,,,,,,unsupported_source
PMID:40587116,PubMed,40587116,https://pubmed.ncbi.nlm.nih.gov/40587116/,Prediction of Weight Loss and Regain Based on Multiomic and Phenotypic Features: Results From a Calorie-Restricted Feeding Trial.,"To identify baseline multiomic and phenotypic predictors and develop prediction models for weight and body composition loss and regain in the Low-Carbohydrate Diet and Time-Restricted Eating (LEAN-TIME) trial.; A post hoc analysis was conducted of the LEAN-TIME feeding trial using data from 88 adults with overweight/obesity completing a 12-week calorie-restricted weight-loss phase and 79 completing a 28-week weight-regain phase. Baseline dietary, metabolic, fecal metabolome, and gut microbiome data were candidate predictors of changes in weight, body fat mass (BFM), and soft lean mass (SLM). Multivariable regression and the least absolute shrinkage and selection operator model were used to identify predictors and develop weighted-sum prediction models.; Multiomic and phenotypic models significantly outperformed phenotype-only models (P < 0.05), demonstrating strong predictive performance during both phases. During weight loss, the multiomic and phenotypic model yielded R2 values of 0.49, 0.61, and 0.54 for changes in weight, BFM, and SLM, respectively, with corresponding root mean square errors (RMSEs) of 1.59, 1.41, and 0.98 kg. For binary classification of clinically meaningful weight loss (≥5%), the model achieved an area under the curve of 0.95 (sensitivity 94.12%; specificity 86.79%). During weight regain, R2 values reached 0.72, 0.73, and 0.66 for weight, BFM, and SLM (RMSEs 1.40, 1.62, and 0.73 kg), respectively. Several key baseline predictors, primarily gut microbes and fecal metabolites, such as N-acetyl-l-aspartic acid, Ruminococcus callidus, and Bifidobacterium adolescentis, were shared for weight and body composition changes during both phases.; Baseline multiomic and phenotypic data effectively predict weight and body composition loss and regain, offering insights for personalized weight management.",Journal Article; Randomized Controlled Trial,,,,,,,ok
PMID:41580820,PubMed,41580820,https://pubmed.ncbi.nlm.nih.gov/41580820/,Targeting G-protein-coupled receptors and gut microbiota: Ge-Lian Qi-Shen decoction elevates GLP-1 to combat non-alcoholic fatty liver disease.,"Non-alcoholic fatty liver disease (NAFLD), often accompanied by insulin resistance, obesity, and hyperlipidemia, is a challenging metabolic disorder to treat. Ge-Lian Qi-Shen Decoction, a traditional Chinese herbal formula, has been clinically used to alleviate symptoms associated with NAFLD, but its underlying mechanisms remain unclear.; A NAFLD model was established in C57BL/6J mice using a high-fat diet (HFD). The effects of 4-week GQD intervention at different doses on NAFLD-related symptoms were assessed using biochemical analyses, pathological sections, and oral glucose tolerance tests. ELISA and qPCR were employed to investigate the impact of GQD on serum GLP-1 levels and intestinal Gcg gene expression in NAFLD mice. The direct stimulatory effects of GQD on GLP-1 secretion were examined in NCI-H716 cells and HFD-fed mice. UPLC-MS/MS was used to analyze the composition of ileal contents in GQD-treated mice, and the regulatory effects of 24 identified compounds on GLP-1 secretion were evaluated. Additionally, 16S rDNA sequencing, metabolomics and fecal microbiota transplantation were utilized to explore the role of gut microbiota in GQD's anti-NAFLD effect.; GQD improved HFD-induced hepatic steatosis, impaired glucose tolerance, and elevated blood lipid levels in a dose-dependent manner. It increased serum GLP-1 levels, reduced energy intake, and enhanced glucose tolerance in mice. A single dose of GQD directly elevated serum GLP-1 levels in HFD-fed mice and improved glucose tolerance in a GLP-1-dependent manner. In NCI-H716 cells, GQD promoted intracellular calcium influx and GLP-1 release by activating two G-protein-coupled receptors (GPCRs): bitter taste receptors and TGR5. Compounds such as berberine, coptisine, nuciferine, liensinine, higenamine, aurantio-obtusin, and obtusifolin in GQD activated bitter taste receptors, while maslinic acid and cycloastragenol activated TGR5, facilitating GLP-1 secretion. Furthermore, GQD gavage increased the levels of Muribaculaceae and Akkermansia in mouse feces, leading to elevated concentrations of short-chain fatty acids (SCFAs) such as acetate, propionate, butyrate, and valerate. These SCFAs potentially activated fatty acid-related GPCRs, such as GPR41, in the colon, thereby enhancing colonic Gcg expression. FMT experiment showed that gut microbiota can partially mediate the effect of GQD in increasing GLP-1 levels thus alleviating NAFLD.; Some alkaloids, anthraquinones, and triterpenoids in GQD can activate GPCRs, including bitter taste receptors and TGR5, in intestinal endocrine cells, promoting GLP-1 secretion. Simultaneously, GQD regulates gut microbiota composition and metabolism, increasing SCFA levels and Gcg gene expression, leading to sustained elevation of GLP-1 levels. These combined effects contribute to the alleviation of NAFLD symptoms.",Journal Article,,,,,,,ok
PMID:41657529,PubMed,41657529,https://pubmed.ncbi.nlm.nih.gov/41657529/,Association of Anti-Inflammatory Dietary Adherence With Biomarkers and Gut Microbiota Related to Colorectal Cancer Risk: A Retrospective Study.,"Colorectal cancer is one of the most common cancers and a primary cause of death. The increased incidence in low- and middle-income nations highlights the need for better prevention. Chronic inflammation, obesity, and gut microbial dysbiosis are major risk factors for CRC, making nutritional interventions attractive. This study aims to examine the association between adherence to an anti-inflammatory diet and anthropometric, biochemical, inflammatory, molecular, and gut microbiota parameters related to colorectal cancer risk. In this retrospective analysis, anti-inflammatory diet adherents (n = 515) and non-adherents (n = 435) were compared. Hematological, hepatic, inflammatory, tumor, genetic/molecular, and gut microbiota tests were performed, and chi-square tests were used for categorical outcomes. Multiple regression was used to examine the association between adherence to an anti-inflammatory diet and the development of colorectal cancer. Multiple logistic regression analysis indicated that anti-inflammatory diets were associated with improved clinical, biochemical, and microbiome outcomes in patients with CRC. Diet adherence was associated with a lower risk of obesity, central obesity, dyslipidemia, anemia, and leukocytosis after adjusting for age, sex, BMI, smoking, and caloric intake (β = -1.90, SE = 0.26, OR = 0.15, 95% CI: 0.09-0.25). Several inflammatory markers, including CRP, IL-6, CEA, and MMP-9, decreased markedly (p < 0.001). Molecular alterations associated with CRC, including p53 mutation, Ki-67 overexpression, microsatellite instability, APC mutation, and β-catenin nuclear expression, were significantly decreased (p < 0.001). Bifidobacterium, Lactobacillus, Faecalibacterium prausnitzii, and Akkermansia muciniphila were increased, and pathogenic species decreased in the gut (ORs 2.10-2.30; Fusobacterium nucleatum, Clostridium difficile, pathogenic Escherichia coli; ORs 0.16-0.18). Anti-inflammatory diets significantly improve metabolic, inflammatory, tumor-related, and microbiome profiles in patients with CRC. Adherence to an anti-inflammatory dietary pattern is significantly associated with improved metabolic, inflammatory, molecular, and gut microbiota profiles, all of which are linked to colorectal cancer risk. These findings support anti-inflammatory dietary strategies as cost-effective and non-invasive approaches for colorectal cancer prevention and adjunctive management.",Journal Article,,,,,,,ok
PMID:41895350,PubMed,41895350,https://pubmed.ncbi.nlm.nih.gov/41895350/,"Understanding gut microbiota dysbiosis as a plausible link between obstructive sleep apnea (OSA), viral infections, and lifestyle diseases.","Obstructive sleep apnea (OSA) is a multifactorial disorder which is influenced by intermittent hypoxia, sleep fragmentation, and systemic inflammation. Recent evidence suggests that lifestyle diseases and viral infections further exacerbate OSA severity through common inflammatory and metabolic pathways. Parallelly, gut dysbiosis has gained recognition as a key mediator which links respiratory, metabolic, and infectious disease processes via the gut-lung axis. This review explores the convergent role of gut microbial dysbiosis across OSA, lifestyle-associated comorbidities such as obesity, diabetes, and cardiovascular disease and viral infections including respiratory syncytial virus (RSV), influenza, dengue, Human Immunodeficiency Virus (HIV), and SARS-CoV-2. Across these conditions, a recurring pattern of reduced beneficial commensals (e.g., Bifidobacterium, Faecalibacterium prausnitzii, Roseburia, Akkermansia muciniphila) and a noted increase of pro-inflammatory taxa (e.g., Escherichia, Streptococcus, Enterobacteriaceae) has been observed. It contributes to epithelial barrier breakdown, endotoxemia, metabolic dysfunction, and immune dysregulation. In OSA patients, intermittent hypoxia is observed that causes gut barrier impairment and microbial translocation, thus amplifying systemic inflammation. Similarly, viral infections reshape the gut ecology, bringing adverse effects to host immunity and respiratory outcomes. The review highlights upon the therapeutic potentials of prebiotics and probiotics supplementation for modulating gut dysbiosis. It discusses the role of these therapeutic interventions in improving metabolic homeostasis, reducing inflammation, and potentially mitigating OSA-related complications. Collectively, this analysis highlights gut dysbiosis as a plausible unifying mechanism connecting lifestyle diseases, viral infections, and OSA, presenting a compelling avenue for integrated, microbiome-targeted interventions.",Journal Article; Review,,,,,,,ok
