candidate_id,search_query,source_database,source_accession,source_url,organism_name,assembly_name,assembly_level,refseq_category,taxid,submitter,release_date,query_match_score,manual_review_flag,extraction_note,curator,extraction_date,file
ASSEMBLY:GCF_052377865.1,Akkermansia muciniphila,NCBI Genome,GCF_052377865.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_052377865.1/,Akkermansia muciniphila (verrucomicrobia),ASM5237786v1,Complete Genome,na,239935,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_akkermansia_muciniphila_candidates.csv
ASSEMBLY:GCA_045689985.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCA_045689985.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_045689985.1/,Lacticaseibacillus rhamnosus (firmicutes),A20T1A,Chromosome,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_045256955.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_045256955.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_045256955.1/,Lacticaseibacillus rhamnosus (firmicutes),484,Complete Genome,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_045061055.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_045061055.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_045061055.1/,Lacticaseibacillus rhamnosus (firmicutes),ASM4506105v1,Complete Genome,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_044339895.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_044339895.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_044339895.1/,Lacticaseibacillus rhamnosus (firmicutes),ASM4433989v1,Chromosome,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_044283575.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_044283575.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_044283575.1/,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus rhamnosus OF44,Chromosome,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_043589385.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_043589385.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_043589385.1/,Lacticaseibacillus rhamnosus (firmicutes),ASM4358938v1,Complete Genome,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_041379775.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_041379775.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_041379775.1/,Lacticaseibacillus rhamnosus (firmicutes),ASM4137977v1,Complete Genome,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_041228125.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_041228125.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_041228125.1/,Lacticaseibacillus rhamnosus (firmicutes),ASM4122812v1,Complete Genome,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_040801795.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_040801795.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_040801795.1/,Lacticaseibacillus rhamnosus (firmicutes),ASM4080179v1,Complete Genome,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_040235135.2,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_040235135.2,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_040235135.2/,Lacticaseibacillus rhamnosus (firmicutes),Lrh_B-189-v2,Complete Genome,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_040235135.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_040235135.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_040235135.1/,Lacticaseibacillus rhamnosus (firmicutes),Lrh_B-189-v1,Complete Genome,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_039857935.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_039857935.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_039857935.1/,Lacticaseibacillus rhamnosus (firmicutes),ASM3985793v1,Complete Genome,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_039654095.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_039654095.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_039654095.1/,Lacticaseibacillus rhamnosus (firmicutes),ASM3965409v1,Complete Genome,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_038086925.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_038086925.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_038086925.1/,Lacticaseibacillus rhamnosus (firmicutes),ASM3808692v1,Complete Genome,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_057627975.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_057627975.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_057627975.1/,Lacticaseibacillus rhamnosus (firmicutes),ASM5762797v1,Contig,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_057619915.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_057619915.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_057619915.1/,Lacticaseibacillus rhamnosus (firmicutes),ASM5761991v1,Complete Genome,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_057220075.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_057220075.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_057220075.1/,Lacticaseibacillus rhamnosus (firmicutes),ASM5722007v1,Contig,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCA_982403545.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCA_982403545.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_982403545.1/,Lacticaseibacillus rhamnosus (firmicutes),DRR171494_bin_36599,Contig,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_056724765.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_056724765.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_056724765.1/,Lacticaseibacillus rhamnosus (firmicutes),ASM5672476v1,Contig,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_056724645.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_056724645.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_056724645.1/,Lacticaseibacillus rhamnosus (firmicutes),ASM5672464v1,Contig,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCA_982396015.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCA_982396015.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_982396015.1/,Lacticaseibacillus rhamnosus (firmicutes),DRR127579_bin_6014,Contig,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_056490465.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_056490465.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_056490465.1/,Lacticaseibacillus rhamnosus (firmicutes),ASM5649046v1,Contig,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCA_982326055.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCA_982326055.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_982326055.1/,Lacticaseibacillus rhamnosus (firmicutes),ERR14205122_bin_1278,Contig,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCA_982340615.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCA_982340615.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_982340615.1/,Lacticaseibacillus rhamnosus (firmicutes),ERR14205020_bin_6030,Contig,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCA_982260835.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCA_982260835.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_982260835.1/,Lacticaseibacillus rhamnosus (firmicutes),ERR12764746_bin_55,Contig,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCA_982233185.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCA_982233185.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_982233185.1/,Lacticaseibacillus rhamnosus (firmicutes),ERR15992700_bin_8550,Contig,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCA_982244065.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCA_982244065.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_982244065.1/,Lacticaseibacillus rhamnosus (firmicutes),ERR14141082_bin_7156,Contig,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCA_981632455.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCA_981632455.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_981632455.1/,Lacticaseibacillus rhamnosus (firmicutes),ERR14218886_bin_1866,Contig,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCA_981627545.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCA_981627545.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_981627545.1/,Lacticaseibacillus rhamnosus (firmicutes),ERR15198114_bin_1000,Contig,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_055523615.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_055523615.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_055523615.1/,Lacticaseibacillus rhamnosus (firmicutes),ASM5552361v1,Complete Genome,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_978041935.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_978041935.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978041935.1/,Lacticaseibacillus rhamnosus (firmicutes),AMBV-2019,Contig,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_978042545.1,Lacticaseibacillus rhamnosus,NCBI Genome,GCF_978042545.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978042545.1/,Lacticaseibacillus rhamnosus (firmicutes),AMBV-1062,Contig,na,47715,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lacticaseibacillus_rhamnosus_candidates.csv
ASSEMBLY:GCF_057457675.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_057457675.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_057457675.1/,Lactiplantibacillus plantarum (firmicutes),ASM5745767v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_057418965.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_057418965.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_057418965.1/,Lactiplantibacillus plantarum (firmicutes),ASM5741896v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCA_057418635.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCA_057418635.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_057418635.1/,Lactiplantibacillus plantarum (firmicutes),ASM5741863v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_057418625.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_057418625.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_057418625.1/,Lactiplantibacillus plantarum (firmicutes),ASM5741862v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_057418615.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_057418615.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_057418615.1/,Lactiplantibacillus plantarum (firmicutes),ASM5741861v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_057418565.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_057418565.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_057418565.1/,Lactiplantibacillus plantarum (firmicutes),ASM5741856v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_057418535.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_057418535.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_057418535.1/,Lactiplantibacillus plantarum (firmicutes),ASM5741853v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_057365125.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_057365125.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_057365125.1/,Lactiplantibacillus plantarum (firmicutes),ASM5736512v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_057074005.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_057074005.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_057074005.1/,Lactiplantibacillus plantarum (firmicutes),ASM5707400v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_057073965.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_057073965.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_057073965.1/,Lactiplantibacillus plantarum (firmicutes),ASM5707396v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_057073535.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_057073535.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_057073535.1/,Lactiplantibacillus plantarum (firmicutes),ASM5707353v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_057073525.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_057073525.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_057073525.1/,Lactiplantibacillus plantarum (firmicutes),ASM5707352v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_057073515.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_057073515.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_057073515.1/,Lactiplantibacillus plantarum (firmicutes),ASM5707351v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_982554065.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_982554065.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_982554065.1/,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus_plantarum_FME300,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_982553985.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_982553985.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_982553985.1/,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus_plantarum_FME301,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_982553825.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_982553825.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_982553825.1/,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus_plantarum_BMG.96,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCA_982553815.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCA_982553815.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_982553815.1/,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus_plantarum_BMG.163,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_056739195.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_056739195.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_056739195.1/,Lactiplantibacillus plantarum (firmicutes),ASM5673919v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCA_056644985.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCA_056644985.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_056644985.1/,Lactiplantibacillus plantarum (firmicutes),ASM5664498v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCA_055381955.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCA_055381955.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_055381955.1/,Lactiplantibacillus plantarum (firmicutes),ASM5538195v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_965286275.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_965286275.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_965286275.1/,Lactiplantibacillus plantarum (firmicutes),LPE78076_assembly,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_965286495.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_965286495.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_965286495.1/,Lactiplantibacillus plantarum (firmicutes),LPHFIBB082_assembly,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_965286415.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_965286415.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_965286415.1/,Lactiplantibacillus plantarum (firmicutes),LP2MM1_assembly,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_965286625.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_965286625.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_965286625.1/,Lactiplantibacillus plantarum (firmicutes),LPIBBBR9_assembly,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_054695985.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_054695985.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_054695985.1/,Lactiplantibacillus plantarum (firmicutes),ASM5469598v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_052692615.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_052692615.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_052692615.1/,Lactiplantibacillus plantarum (firmicutes),ASM5269261v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
